FILENAME,PREDICT_LABEL,TRUE_LABEL,MATCHING,LOGIT_SHAPE,ANGER_POSSIBILITY,DISGUST_POSSIBILITY,FEAR_POSSIBILITY,JOY_POSSIBILITY,NEUTRAL_POSSIBILITY,SADNESS_POSSIBILITY,SURPRISE_POSSIBILITY
dia68_utt14.wav,disgust,neutral,False,7,0.005482545,0.9871444,0.0012676362,0.0008068744,0.0013969128,0.0031539805,0.00074762054
dia68_utt2.wav,neutral,neutral,True,7,0.039614957,0.007928419,0.008580868,0.1914128,0.680166,0.014572779,0.057724178
dia68_utt4.wav,neutral,neutral,True,7,0.045688566,0.010284585,0.0071373032,0.19714355,0.6701715,0.018372342,0.051202144
dia68_utt6.wav,neutral,neutral,True,7,0.022002222,0.0039676144,0.012038816,0.18321615,0.6740842,0.010483837,0.09420711
dia68_utt8.wav,neutral,neutral,True,7,0.030187223,0.0024746503,0.007857608,0.27507105,0.57492316,0.013128414,0.09635788
dia6_utt0.wav,neutral,neutral,True,7,0.01894374,0.005194489,0.011665541,0.16497672,0.6964219,0.015852338,0.08694525
dia70_utt0.wav,neutral,neutral,True,7,0.020781957,0.0035832904,0.010795768,0.20871645,0.55592483,0.009205456,0.1909922
dia70_utt10.wav,disgust,disgust,True,7,0.0034187497,0.98876184,0.0013186608,0.00057206774,0.0009991388,0.0042995033,0.0006300841
dia70_utt11.wav,anger,anger,True,7,0.8588818,0.019607192,0.004419167,0.080683105,0.016074894,0.00899313,0.0113406675
dia70_utt14.wav,surprise,anger,False,7,0.05680776,0.0027584543,0.020667247,0.31461844,0.1071971,0.015504823,0.48244616
dia70_utt15.wav,sadness,sadness,True,7,0.12432328,0.021284163,0.0067803427,0.052901015,0.01718481,0.77110106,0.006425346
dia70_utt16.wav,sadness,sadness,True,7,0.0069006397,0.037884064,0.0066413833,0.0077948426,0.0074085887,0.93062705,0.002743493
dia70_utt2.wav,surprise,neutral,False,7,0.04149737,0.0028042537,0.016066054,0.26581708,0.19676745,0.0061549107,0.47089288
dia70_utt4.wav,neutral,neutral,True,7,0.042481568,0.0061786575,0.008922716,0.19918023,0.67341375,0.015275646,0.054547496
dia70_utt8.wav,sadness,sadness,True,7,0.057909653,0.010426957,0.023547988,0.18537171,0.05532258,0.5889401,0.07848099
dia71_utt0.wav,anger,joy,False,7,0.8491196,0.014252961,0.0056528067,0.092901476,0.015787102,0.00654934,0.01573675
dia71_utt11.wav,neutral,neutral,True,7,0.04217521,0.002398458,0.0069592665,0.27047604,0.55908054,0.007708405,0.11120206
dia71_utt13.wav,surprise,fear,False,7,0.027094865,0.0034895365,0.1490641,0.100758895,0.04388737,0.010913859,0.66479135
dia71_utt2.wav,anger,joy,False,7,0.84339726,0.021389656,0.003066318,0.09376281,0.018480122,0.0068799057,0.01302397
dia71_utt7.wav,neutral,neutral,True,7,0.13494799,0.004197344,0.0052253637,0.32377797,0.46476945,0.008030755,0.059051096
dia71_utt8.wav,surprise,neutral,False,7,0.013875472,0.0025332705,0.021456446,0.16560768,0.3934773,0.0067672525,0.39628246
dia71_utt9.wav,sadness,neutral,False,7,0.1516833,0.025386209,0.025252407,0.06536504,0.016333431,0.701696,0.014283675
dia73_utt2.wav,anger,anger,True,7,0.858313,0.016345281,0.0061196596,0.0823819,0.015840223,0.007630958,0.013369039
dia73_utt9.wav,neutral,neutral,True,7,0.043953415,0.0069521805,0.00931444,0.1914549,0.6688022,0.009567813,0.069955036
dia74_utt1.wav,anger,neutral,False,7,0.8151859,0.025447298,0.0026356403,0.10620689,0.028466396,0.010969807,0.011088109
dia7_utt2.wav,neutral,neutral,True,7,0.041463956,0.005015592,0.0064722635,0.22205162,0.6489013,0.017351558,0.058743685
dia7_utt8.wav,neutral,neutral,True,7,0.06082672,0.0037912834,0.0058248686,0.27008635,0.5594853,0.0073964414,0.09258902
dia80_utt2.wav,disgust,disgust,True,7,0.0038542359,0.98851156,0.0013099079,0.0006175688,0.0010280266,0.0040199957,0.0006586765
dia80_utt6.wav,neutral,neutral,True,7,0.07247899,0.004021155,0.0061109494,0.28321204,0.55809665,0.009474165,0.06660607
dia80_utt9.wav,neutral,neutral,True,7,0.0452867,0.0018204901,0.010566808,0.29224515,0.34658056,0.0047028083,0.2987975
dia85_utt0.wav,neutral,neutral,True,7,0.043833397,0.009893186,0.0071006445,0.19130675,0.6687949,0.033650532,0.045420628
dia85_utt2.wav,anger,anger,True,7,0.8501493,0.011822429,0.007068488,0.09210748,0.015884135,0.006828041,0.016140223
dia85_utt3.wav,anger,anger,True,7,0.5521191,0.004464032,0.0046924143,0.2896024,0.084031425,0.0039577032,0.061132897
dia85_utt5.wav,anger,anger,True,7,0.8488778,0.015087462,0.0066566654,0.09009309,0.01593949,0.0059657074,0.01737976
dia88_utt8.wav,sadness,sadness,True,7,0.021877423,0.014984075,0.0049025267,0.056022868,0.061793797,0.8316753,0.0087440265
dia91_utt0.wav,neutral,neutral,True,7,0.07826006,0.0056195725,0.0076619177,0.25118345,0.5953667,0.015282039,0.04662626
dia93_utt0.wav,sadness,sadness,True,7,0.009585678,0.009236245,0.0084118545,0.015245053,0.011014224,0.94233555,0.0041714474
dia93_utt12.wav,neutral,anger,False,7,0.032659918,0.0053699478,0.009709377,0.18339106,0.67925125,0.010859544,0.07875893
dia93_utt14.wav,neutral,neutral,True,7,0.0615128,0.003192768,0.0074565643,0.26378128,0.57198787,0.006738456,0.0853302
dia93_utt2.wav,surprise,neutral,False,7,0.07586756,0.0024455183,0.012290567,0.32304555,0.24080381,0.0037712965,0.3417757
dia93_utt8.wav,anger,neutral,False,7,0.36586726,0.003952559,0.004757776,0.3402871,0.22347988,0.0049925395,0.056662913
dia96_utt0.wav,neutral,neutral,True,7,0.044372495,0.015305741,0.0073644086,0.18972774,0.6478128,0.05631458,0.039102282
dia96_utt2.wav,surprise,joy,False,7,0.04661629,0.0021905636,0.020931829,0.27634227,0.14358272,0.005520193,0.5048161
dia96_utt4.wav,surprise,joy,False,7,0.018120011,0.0026164784,0.02630661,0.15531497,0.3863447,0.0049856068,0.40631154
dia97_utt0.wav,surprise,joy,False,7,0.031755332,0.0029773463,0.029716223,0.17991675,0.17178865,0.004289716,0.5795559
dia97_utt10.wav,anger,neutral,False,7,0.71200526,0.14336681,0.0033770758,0.05847423,0.017421156,0.059162676,0.006192882
dia97_utt2.wav,sadness,neutral,False,7,0.13022599,0.050909415,0.0035463152,0.16326109,0.21927273,0.41808903,0.014695448
dia97_utt6.wav,neutral,neutral,True,7,0.059528936,0.013375569,0.0089121945,0.1892303,0.66403913,0.022306208,0.04260765
dia97_utt7.wav,neutral,neutral,True,7,0.15977196,0.006985398,0.003730925,0.3222287,0.4487031,0.021362908,0.037217025
dia97_utt9.wav,disgust,neutral,False,7,0.049557507,0.71523935,0.0020893048,0.008950682,0.007406596,0.21498442,0.001772165
dia99_utt2.wav,neutral,neutral,True,7,0.09317792,0.00562324,0.006394551,0.26416686,0.56821775,0.012581345,0.04983831
dia99_utt4.wav,anger,neutral,False,7,0.7816565,0.010793075,0.003764454,0.1391247,0.041509286,0.004499605,0.018652353
dia99_utt8.wav,neutral,neutral,True,7,0.045803204,0.00526131,0.007606907,0.22084232,0.6489036,0.01311091,0.0584718
dia9_utt5.wav,neutral,neutral,True,7,0.065085754,0.0072384793,0.0065258485,0.24024624,0.6156358,0.01691899,0.048348818
dia9_utt8.wav,sadness,sadness,True,7,0.022584539,0.0070494497,0.009789086,0.036632694,0.016436363,0.89904535,0.008462583
