FILENAME,PREDICT_LABEL,TRUE_LABEL,MATCHING,LOGIT_SHAPE,ANGER_POSSIBILITY,DISGUST_POSSIBILITY,FEAR_POSSIBILITY,JOY_POSSIBILITY,NEUTRAL_POSSIBILITY,SADNESS_POSSIBILITY,SURPRISE_POSSIBILITY
dia64_utt14.wav,surprise,surprise,True,7,0.0011675075,0.0014162171,0.013021706,0.035068963,0.011266259,0.0015563443,0.93650305
dia64_utt16.wav,neutral,neutral,True,7,0.0047273044,0.0006127332,0.0027645812,0.1625,0.7348274,0.00062898267,0.09393894
dia65_utt10.wav,surprise,surprise,True,7,0.00095862284,0.0020405422,0.01326323,0.027407274,0.015330369,0.0016546783,0.9393453
dia65_utt3.wav,disgust,disgust,True,7,0.0004764119,0.9983885,0.00022588855,2.733284e-05,0.00025367652,0.00051082566,0.00011728582
dia68_utt1.wav,neutral,anger,False,7,0.077754594,0.0014714266,0.002741128,0.17869955,0.7262155,0.0037845012,0.009333337
dia68_utt10.wav,neutral,neutral,True,7,0.0045736567,0.0012948038,0.0016890679,0.060608912,0.913551,0.0012052751,0.01707731
dia68_utt12.wav,joy,joy,True,7,0.026790932,0.0002634116,0.016589439,0.54855084,0.038715366,0.00037420096,0.36871576
dia68_utt14.wav,anger,neutral,False,7,0.849989,0.017242426,0.0013165632,0.017464492,0.04539814,0.06762752,0.0009617433
dia68_utt2.wav,neutral,neutral,True,7,0.0018100874,0.002140469,0.0041382746,0.06829197,0.6985341,0.0013711143,0.22371393
dia68_utt4.wav,neutral,neutral,True,7,0.271739,0.005012238,0.0012363968,0.09770982,0.61084247,0.006648184,0.006811929
dia68_utt6.wav,neutral,neutral,True,7,0.0032827351,0.0010720602,0.0018468001,0.057646874,0.90793055,0.0016527689,0.026568197
dia68_utt8.wav,neutral,neutral,True,7,0.0023319635,0.00064382603,0.0040209,0.14023694,0.6814847,0.0015001731,0.16978152
dia6_utt0.wav,surprise,neutral,False,7,0.001917489,0.0048541906,0.0064841188,0.061655983,0.20870012,0.008066673,0.7083214
dia70_utt0.wav,neutral,neutral,True,7,0.0020525192,0.007298423,0.0031680085,0.031877033,0.8559777,0.0031062183,0.09652004
dia70_utt10.wav,disgust,disgust,True,7,0.0011063971,0.9978103,0.0002258587,3.7709233e-05,0.0002261512,0.0004772286,0.00011644087
dia70_utt11.wav,anger,anger,True,7,0.9315368,0.0026912424,0.0009839904,0.046138838,0.014403473,0.0025064046,0.0017392131
dia70_utt14.wav,anger,anger,True,7,0.8577851,0.0007755985,0.0015438047,0.12015695,0.010985461,0.0028023985,0.005950725
dia70_utt15.wav,sadness,sadness,True,7,0.004500734,0.0007875314,0.001538573,0.0015216128,0.0006048965,0.99060273,0.000443967
dia70_utt16.wav,sadness,sadness,True,7,0.004708791,0.0004725501,0.003227159,0.004417505,0.0012227853,0.9847772,0.0011740206
dia70_utt2.wav,neutral,neutral,True,7,0.006468843,0.0010579873,0.0014613082,0.09858916,0.8167938,0.0019652878,0.073663555
dia70_utt4.wav,neutral,neutral,True,7,0.0026738904,0.0018468664,0.0023301847,0.0556198,0.9010833,0.0024266902,0.034019247
dia70_utt8.wav,sadness,sadness,True,7,0.0025299513,0.0009721861,0.0025452094,0.0009852814,0.0004302447,0.9919458,0.00059131096
dia71_utt0.wav,joy,joy,True,7,0.022611672,0.00018249406,0.0043542976,0.5862205,0.04543295,0.0010974765,0.34010062
dia71_utt11.wav,neutral,neutral,True,7,0.0021043972,0.0023558096,0.0035883063,0.06675656,0.70691276,0.0017785373,0.21650356
dia71_utt13.wav,fear,fear,True,7,0.0004773702,0.0019660366,0.9823834,0.0025829524,0.0011632977,0.0016150028,0.009811901
dia71_utt2.wav,surprise,joy,False,7,0.0067049265,0.00035970402,0.00411673,0.28449914,0.061664887,0.0013030419,0.6413516
dia71_utt7.wav,neutral,neutral,True,7,0.008651281,0.00046855366,0.0023049552,0.21023579,0.7177723,0.00070582627,0.05986115
dia71_utt8.wav,neutral,neutral,True,7,0.0049264785,0.007886091,0.0019306771,0.026548287,0.92264825,0.02197793,0.014082316
dia71_utt9.wav,neutral,neutral,True,7,0.033974066,0.0010251135,0.0019194263,0.09304966,0.8584611,0.006295807,0.0052747987
dia73_utt2.wav,anger,anger,True,7,0.9121406,0.003774746,0.00096283876,0.048033327,0.029758548,0.003795705,0.0015341958
dia73_utt9.wav,neutral,neutral,True,7,0.0028542064,0.0029725234,0.0020045817,0.034838367,0.91538215,0.002621656,0.039326444
dia74_utt1.wav,neutral,neutral,True,7,0.003058173,0.0021839764,0.0029471004,0.043599084,0.9259916,0.005885851,0.016334297
dia7_utt2.wav,neutral,neutral,True,7,0.0021987204,0.00608141,0.0030299847,0.039235454,0.8324397,0.0042521334,0.11276253
dia7_utt8.wav,neutral,neutral,True,7,0.0050916094,0.0024934725,0.0013181459,0.032551464,0.9374197,0.006230065,0.014895531
dia80_utt2.wav,disgust,disgust,True,7,0.00030792487,0.99811685,0.00024590213,1.8645487e-05,0.00016063845,0.0010452506,0.00010475267
dia80_utt6.wav,surprise,neutral,False,7,0.0020476962,0.00041809966,0.0084667895,0.10355552,0.03617329,0.00084369816,0.8484949
dia80_utt9.wav,neutral,neutral,True,7,0.003518795,0.005400515,0.0025116762,0.038932085,0.8638867,0.006966948,0.07878312
dia85_utt0.wav,neutral,neutral,True,7,0.0030501958,0.0069401017,0.0026851196,0.04295764,0.7820522,0.0044735097,0.15784119
dia85_utt2.wav,anger,anger,True,7,0.72253054,0.0007821755,0.001995592,0.23958954,0.024351256,0.0010839854,0.009666868
dia85_utt3.wav,anger,anger,True,7,0.9577368,0.0025931534,0.0012007258,0.020844692,0.0028420961,0.013537131,0.0012454326
dia85_utt5.wav,anger,anger,True,7,0.9626871,0.009486925,0.0012972271,0.012529604,0.0025452655,0.0104442695,0.0010095432
dia88_utt8.wav,sadness,sadness,True,7,0.0016498948,0.0025175554,0.001926525,0.0005880167,0.00070814084,0.99226403,0.00034585505
dia91_utt0.wav,neutral,neutral,True,7,0.005373113,0.0004540749,0.0034810833,0.18245387,0.73873127,0.00044934,0.06905724
dia93_utt0.wav,sadness,sadness,True,7,0.023204673,0.00055027154,0.0025163095,0.005519755,0.00070467376,0.9666426,0.0008617095
dia93_utt12.wav,anger,anger,True,7,0.95076185,0.01039373,0.0010548988,0.009647419,0.0023105582,0.025012905,0.00081864814
dia93_utt14.wav,neutral,neutral,True,7,0.0038961058,0.0013977422,0.0019429636,0.053973038,0.9168091,0.0022059756,0.019775027
dia93_utt2.wav,anger,neutral,False,7,0.5439966,0.0031951983,0.0013581832,0.109648794,0.27773666,0.05328405,0.010780458
dia93_utt8.wav,neutral,neutral,True,7,0.0067919544,0.00094425003,0.0018565337,0.068274066,0.9060609,0.0019101151,0.014162205
dia96_utt0.wav,neutral,neutral,True,7,0.05469449,0.0016616054,0.001365583,0.111410275,0.82087463,0.0032907473,0.006702726
dia96_utt2.wav,surprise,joy,False,7,0.0024203714,0.00036102967,0.007352083,0.19653524,0.13769138,0.0006611607,0.65497875
dia96_utt4.wav,neutral,joy,False,7,0.07352916,0.0005434044,0.0022989307,0.35291085,0.3855204,0.0012195676,0.18397768
dia97_utt0.wav,joy,joy,True,7,0.1891916,0.00051311764,0.0038157918,0.48596928,0.13656102,0.0012750275,0.18267417
dia97_utt10.wav,surprise,neutral,False,7,0.0058262697,0.00046335926,0.0064380136,0.2820812,0.1909797,0.00040514863,0.5138063
dia97_utt2.wav,neutral,neutral,True,7,0.0060456144,0.0015676381,0.0018058097,0.046774372,0.9311421,0.0037902438,0.008874142
dia97_utt6.wav,neutral,neutral,True,7,0.0052876174,0.00311722,0.0019749068,0.0435517,0.918297,0.0041425023,0.023629162
dia97_utt7.wav,neutral,neutral,True,7,0.0047974554,0.000763666,0.002354991,0.1031678,0.85559624,0.0018391237,0.031480733
dia97_utt9.wav,neutral,neutral,True,7,0.024749462,0.0017527996,0.0013471422,0.08966113,0.8708419,0.0038392192,0.007808291
dia99_utt2.wav,neutral,neutral,True,7,0.29078466,0.0053204913,0.0018621741,0.19143616,0.4933572,0.002616109,0.014623185
dia99_utt4.wav,neutral,neutral,True,7,0.0066877306,0.00068642193,0.0029553443,0.14144966,0.8154689,0.0010056408,0.031746227
dia99_utt8.wav,neutral,neutral,True,7,0.0019212891,0.0024188405,0.0032818627,0.05906089,0.838452,0.002320255,0.092544876
dia9_utt5.wav,neutral,neutral,True,7,0.008183326,0.0011415078,0.001637865,0.06627103,0.9101654,0.0010401579,0.011560718
dia9_utt8.wav,sadness,sadness,True,7,0.0017514226,0.001429015,0.0022330063,0.00082411163,0.00079626485,0.9925051,0.0004611241
